"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SinmeB_3171",1064.90042448477,-21.201668213946,0.301067631070695,-70.4216130393891,0,0
"SinmeB_3172",456.298933745522,-18.8898089733786,0.353415432876895,-53.4493041789674,0,0
"SinmeB_0070",127.077167348436,-14.0997093909671,0.36814018120412,-38.2998382432731,0,0
"SinmeB_3240",91.4558217522136,-12.9617466896064,0.435291741065433,-29.7771482130143,7.72265354414904e-195,2.40845689592566e-194
"SinmeB_2232",285.408654431188,-15.9406420400413,0.274851458433811,-57.9972983620898,0,0
"SinmeB_3882",197.000063382342,-14.2506189755077,0.384001310031345,-37.1108603102017,1.87706748428581e-301,7.59760835886207e-301
"SinmeB_6643",115.599370380665,-14.7232700961018,0.303109524554348,-48.574092542123,0,0
"SinmeB_6645",78.5174538555771,-13.5406489192327,0.427509074667789,-31.6733602199086,3.61678316929026e-220,1.20038346982445e-219
"SinmeB_6211",629.026059251866,-20.9608298203888,0.332432042070219,-63.0529767523471,0,0
"SinmeB_1750",376.247834068587,-15.0783966398723,0.269327587725558,-55.9853402587077,0,0
"SinmeB_1022",1154.8258730228,-20.1306754268852,0.264845462342772,-76.0091384946267,0,0
"SinmeB_1005",842.20335390827,-18.2882214563217,0.212757777503225,-85.9579455610948,0,0
"SinmeB_3072",30.5737164577057,-7.06995504523107,0.782600245812262,-9.03392898617499,1.65616204396563e-19,2.751225710087e-19
"SinmeB_4678",10.4055493198371,-7.78890732057701,0.535722942829003,-14.539058714652,6.85284701583509e-48,1.31839374965312e-47
"SinmeB_0305",144.173587416786,-12.4879736056367,0.375511981713856,-33.255859236877,1.67964292779089e-242,5.92784288973591e-242
"SinmeB_0302",754.33620010265,-18.7248168991672,0.372389135478762,-50.2829301802634,0,0
"SinmeB_0303",98.8545285144829,-12.1339400180995,0.4798509583583,-25.2868933712522,4.45209392126285e-141,1.1851770724762e-140
"SinmeB_0304",52.9432965451807,-9.41219332442911,0.558553618845144,-16.8510112670823,1.03135893609105e-63,2.11980712722041e-63
"SinmeB_0306",150.076046462169,-12.7775973959775,0.423158323873618,-30.1957841193114,2.69053990559165e-200,8.53226949211081e-200
"SinmeB_0301",63.4225610854558,-11.9775658461341,0.540956719346338,-22.1414494316793,1.26115293255969e-108,3.03451735430928e-108
"SinmeB_4674",6.18124303098253,-6.03223905144598,0.638502366448889,-9.44748111897381,3.47082237863473e-21,5.83065722018311e-21
"SinmeB_4675",2.28031691426205,-4.0837769024735,0.981786262506307,-4.15953762894219,3.18892483629814e-05,4.73282164201201e-05
"SinmeB_4677",5.54512910414659,-5.71667905486057,0.772579798378693,-7.39946742958769,1.36731753424899e-13,2.18687853961076e-13
"SinmeB_4672",14.3309110329819,-9.99908379846585,0.488322840683142,-20.4763794879584,3.49705384003958e-93,7.9500427769109e-93
"SinmeB_3145",7474.03747662152,-25.818570098602,0.307020984221814,-84.0938288437929,0,0
"SinmeB_0932",645.225178890716,-17.6043213408512,0.210867458053834,-83.4852447282633,0,0
"SinmeB_1548",1970.35707576233,-20.7982531377353,0.237639704775789,-87.5201101489263,0,0
"SinmeB_1363",405.97505723913,-16.888034977494,0.248559849980834,-67.9435354454719,0,0
"SinmeB_1367",4941.76926062904,-27.2121585268227,0.385303540343731,-70.6252491283797,0,0
"SinmeB_4074",76.9344181737257,-11.137871905694,0.78810978331302,-14.1323863014023,2.39875957111235e-45,4.55723983856055e-45
"SinmeB_3154",50.2377000202181,-11.4900932309743,0.57475871292769,-19.9911597206528,6.57497992556318e-89,1.47313077142434e-88
"SinmeB_3504",109.259048266209,-13.1049326267153,0.323182331680447,-40.5496567791123,0,0
"SinmeB_0751",182.787979991254,-14.6473120874522,0.384129092676948,-38.1312229838592,0,0
"SinmeB_0956",714.741986864362,-18.9939426091705,0.263958686630363,-71.958013019548,0,0
"SinmeB_0664",795.839249167733,-18.3381178530152,0.225297183951292,-81.3952377539692,0,0
"SinmeB_3627",8314.90247129336,-28.9793746784653,0.358645774244333,-80.8022197934016,0,0
"SinmeB_2960",24.3651057056791,-7.12960096629113,0.835864354599997,-8.52961479581577,1.46835824726814e-17,2.41289120665774e-17
"SinmeB_1488",253.39985327823,-16.1360357640453,0.322277269072244,-50.0687988653276,0,0
"SinmeB_0140",185.028358742653,-16.1682689179048,0.321695476371524,-50.2595470109509,0,0
"SinmeB_2188",165.717689091435,-14.7944673637825,0.331121278236694,-44.6799053282437,0,0
"SinmeB_0698",31.0772852729026,-10.0645178837486,0.801669965050815,-12.5544405085834,3.75828347512584e-36,6.83630726880641e-36
"SinmeB_1996",225.78819631896,-17.1502225674196,0.27285083194587,-62.8556726219621,0,0
"SinmeB_5744",3.95664315608038,-6.85740822915601,0.748113883801842,-9.16626248707928,4.89703519250466e-20,8.16930000791381e-20
"SinmeB_3482",415.688168670193,-17.5422063411255,0.227525188615651,-77.1000628451686,0,0
"SinmeB_3483",296.729332072159,-17.5867528368753,0.337139310224812,-52.1646461966954,0,0
"SinmeB_3484",198.39824442995,-16.5018754072387,0.346314656389112,-47.6499481116315,0,0
