"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SMc01862",925.601060357452,-19.7034567104827,0.216774168523305,-90.8939328182197,0,0
"SMc01866",281.898697392504,-15.4842549417233,0.27902091385524,-55.4949617495583,0,0
"SMc00483",71.2878610437378,-11.9720430731483,0.431153738329265,-27.7674574260688,1.07260029792305e-169,3.21698739335358e-169
"SMc00932",378.894985112143,-16.4073385581694,0.276469270922516,-59.3459754258468,0,0
"SMc01154",120.64337088836,-13.7741357386594,0.43078593087895,-31.9744326620777,2.47238951629032e-224,8.58013544727518e-224
"SMc01125",352.620544941013,-14.7661477423808,0.277357584669567,-53.2386657461435,0,0
"SMc02448",26.7867259376143,-9.74655674632242,0.625859588716236,-15.5730724942867,1.10947309803856e-54,2.3018947356734e-54
"SMc00452",134.930697617145,-13.01142627879,0.409664416719557,-31.7611824404492,2.22537505689402e-221,7.67240249562981e-221
"SMc01123",85.6749484845505,-11.7077861499007,0.489232379450949,-23.9309306612944,1.45979910253476e-126,3.84467236162085e-126
"SMc02601",510.405995329968,-18.9493335142455,0.294745346558789,-64.2905265018863,0,0
"SMc02599",500.066238916897,-18.7733369516145,0.281645839117538,-66.6558292159961,0,0
"SMc02598",140.328307329857,-15.1665784027193,0.317311352435307,-47.7971502951865,0,0
"SMc03778",33.73075126055,-9.34079874855754,0.674390344104327,-13.8507302635883,1.25925328114574e-43,2.51183712498908e-43
"SM_b20649",460.040040659176,-17.3005260647104,0.300503615689878,-57.571773387794,0,0
"SMc00161",627.749132529675,-18.0541894766319,0.223375086078137,-80.8245440152468,0,0
"SMc02878",347.863278480968,-14.3572528774395,0.378782825757219,-37.9036532312101,0,0
"SM_b20299",38.0222142218756,-11.4659802804215,0.604880504545365,-18.9557775366548,3.95662895371863e-80,8.98707018809898e-80
"SMa1236",1364.8152391097,-21.351085311515,0.276232261258185,-77.2939598519914,0,0
"SMa1233",159.904364965477,-15.7005791346257,0.4741908572744,-33.1102527469023,2.11585587871209e-240,7.64123476928488e-240
"SMa1232",250.817333489185,-17.3181448624018,0.739894271466638,-23.4062426623108,3.69170087814105e-121,9.55733625048038e-121
"SMa1239",63.7060198216657,-12.1665211036992,0.474586958954772,-25.6360206999676,6.05421181136489e-145,1.69917534478655e-144
"SMa1240",31.9375031372487,-10.3160359502118,1.24983078890123,-8.25394608759873,1.53248506175356e-16,2.62176602929027e-16
"SM_b20986",19.1578856937599,-10.0581220783085,0.794632463540534,-12.6575776095201,1.01585777077939e-36,1.96632871000837e-36
"SMc04452",1095.9616268298,-20.2266909056849,0.406915216025435,-49.7073840178554,0,0
"SM_b20227",15.5545049881037,-11.9716359922588,0.75442636321939,-15.8685281637983,1.0466666087776e-56,2.18823320349513e-56
